Date,Price,Open,High,Low,Volume,Change
02/25/2022,24.017,24.33,24.55,23.92,67.32K,-2.71
02/24/2022,24.687,24.61,25.67,23.86,107.56K,0.55
02/23/2022,24.553,24.145,24.62,24.05,62.69K,1.0
02/21/2022,24.311,24.06,24.385,23.71,96.22K,1.33
02/18/2022,23.992,23.855,24.115,23.7,52.87K,0.49
02/17/2022,23.875,23.645,23.93,23.44,60.05K,1.14
02/16/2022,23.605,23.38,23.67,23.29,47.87K,1.13
02/15/2022,23.342,23.885,24.015,23.07,61.87K,-2.12
02/14/2022,23.848,23.6,23.965,23.555,57.09K,2.05
02/11/2022,23.369,23.205,23.71,22.855,77.04K,-0.65
02/10/2022,23.522,23.31,23.735,23.145,77.91K,0.78
02/09/2022,23.341,23.195,23.365,23.095,52.98K,0.61
02/08/2022,23.2,23.025,23.265,22.77,52.51K,0.54
02/07/2022,23.076,22.535,23.11,22.5,58.94K,2.67
02/04/2022,22.475,22.42,22.69,22.1,47.76K,0.45
02/03/2022,22.375,22.65,22.66,21.985,55.03K,-1.46
02/02/2022,22.707,22.64,22.875,22.465,38.34K,0.5
02/01/2022,22.595,22.49,23.06,22.405,48.40K,0.9
01/31/2022,22.393,22.475,22.655,22.25,38.42K,0.41
01/28/2022,22.301,22.79,22.83,22.15,63.81K,-1.65
01/27/2022,22.676,23.565,23.625,22.585,82.12K,-4.75
01/26/2022,23.807,23.85,24.025,23.46,55.62K,-0.37
01/25/2022,23.896,24.045,24.045,23.635,53.18K,0.4
01/24/2022,23.8,24.305,24.36,23.595,72.35K,-2.14
01/21/2022,24.32,24.525,24.64,24.205,62.05K,-1.6
01/20/2022,24.716,24.185,24.755,24.125,75.61K,2.0
01/19/2022,24.231,23.505,24.265,23.43,73.90K,3.15
01/17/2022,23.492,22.995,23.68,22.82,105.83K,2.5
01/14/2022,22.918,23.115,23.345,22.845,50.67K,-1.05
01/13/2022,23.162,23.19,23.315,23.025,53.38K,-0.19
01/12/2022,23.207,22.82,23.26,22.68,55.76K,1.73
01/11/2022,22.812,22.5,22.86,22.48,48.87K,1.56
01/10/2022,22.462,22.385,22.54,22.205,44.53K,0.24
01/07/2022,22.409,22.195,22.46,21.945,57.76K,0.99
01/06/2022,22.19,22.81,22.85,22.0,73.89K,-4.23
01/05/2022,23.17,23.095,23.3,22.75,41.19K,0.49
01/04/2022,23.056,22.92,23.14,22.655,44.91K,1.08
01/03/2022,22.81,23.385,23.44,22.69,46.32K,-2.32
12/31/2021,23.352,23.095,23.39,23.07,30.39K,1.27
12/30/2021,23.06,22.87,23.155,22.63,30.54K,0.88
12/29/2021,22.858,23.05,23.185,22.6,40.03K,-1.14
12/28/2021,23.121,23.105,23.48,23.005,42.75K,0.57
12/27/2021,22.989,22.9,23.15,22.655,39.29K,0.21
12/23/2021,22.94,22.815,22.965,22.68,33.91K,0.53
12/22/2021,22.819,22.525,22.86,22.44,35.70K,1.29
12/21/2021,22.529,22.29,22.805,22.185,45.67K,1.07
12/20/2021,22.291,22.39,22.435,22.19,35.06K,-1.07
12/17/2021,22.533,22.53,22.69,22.355,39.31K,0.21
12/16/2021,22.485,22.07,22.56,21.93,56.37K,4.36
12/15/2021,21.545,21.945,22.13,21.41,65.04K,-1.73
12/14/2021,21.924,22.35,22.355,21.67,52.45K,-1.81
12/13/2021,22.328,22.195,22.43,22.16,31.88K,0.6
12/10/2021,22.195,21.975,22.24,21.815,43.90K,0.83
12/09/2021,22.013,22.435,22.475,21.84,58.89K,-1.87
12/08/2021,22.432,22.525,22.58,22.305,28.91K,-0.4
12/07/2021,22.523,22.395,22.625,22.23,38.83K,1.17
12/06/2021,22.263,22.61,22.635,22.125,41.15K,-0.97
12/03/2021,22.481,22.41,22.59,22.035,54.13K,0.74
12/02/2021,22.316,22.335,22.505,22.215,45.19K,-0.1
12/01/2021,22.339,22.875,23.06,22.185,65.42K,-2.09
11/30/2021,22.815,22.93,23.355,22.705,68.03K,-0.16
11/29/2021,22.852,23.16,23.46,22.775,66.86K,-1.22
11/25/2021,23.135,23.61,23.77,22.935,55.88K,-1.54
11/24/2021,23.496,23.64,23.695,23.4,54.62K,0.26
11/23/2021,23.435,24.21,24.34,23.28,93.87K,-3.55
11/22/2021,24.297,24.67,24.955,24.14,78.54K,-1.95
11/19/2021,24.781,24.85,25.04,24.61,67.98K,-0.48
11/18/2021,24.9,25.15,25.23,24.73,63.62K,-1.06
11/17/2021,25.167,24.86,25.285,24.85,54.35K,0.89
11/16/2021,24.944,25.135,25.49,24.825,77.00K,-0.64
11/15/2021,25.105,25.425,25.465,24.97,68.48K,-0.95
11/12/2021,25.346,25.35,25.47,24.925,66.39K,0.18
11/11/2021,25.301,24.71,25.365,24.645,82.02K,2.14
11/10/2021,24.772,24.375,25.22,24.04,131.56K,1.87
11/09/2021,24.318,24.55,24.565,24.09,65.11K,-0.91
11/08/2021,24.542,24.285,24.59,24.13,67.62K,1.59
11/05/2021,24.157,23.87,24.255,23.665,73.24K,1.03
11/04/2021,23.911,23.53,24.115,23.485,68.46K,2.93
11/03/2021,23.231,23.57,23.665,23.045,67.16K,-1.17
11/02/2021,23.507,24.13,24.14,23.43,63.00K,-2.35
11/01/2021,24.073,23.985,24.175,23.81,37.06K,0.52
10/29/2021,23.949,24.135,24.14,23.705,57.80K,-0.71
10/28/2021,24.12,24.13,24.31,24.02,45.96K,-0.29
10/27/2021,24.191,24.22,24.33,23.905,48.09K,0.43
10/26/2021,24.088,24.65,24.655,23.925,61.76K,-2.05
10/25/2021,24.592,24.395,24.695,24.365,44.83K,0.58
10/22/2021,24.449,24.22,24.92,24.185,83.28K,1.15
10/21/2021,24.17,24.37,24.55,24.07,58.68K,-1.12
10/20/2021,24.445,23.71,24.495,23.615,73.13K,2.35
10/19/2021,23.883,23.25,24.18,23.22,79.07K,2.66
10/18/2021,23.264,23.38,23.495,23.035,47.03K,-0.36
10/15/2021,23.349,23.565,23.645,23.1,52.25K,-0.55
10/14/2021,23.477,23.1,23.625,22.925,54.28K,1.32
10/13/2021,23.17,22.57,23.285,22.48,71.90K,2.91
10/12/2021,22.514,22.61,22.79,22.325,42.93K,-0.67
10/11/2021,22.665,22.685,22.83,22.495,29.93K,-0.18
10/08/2021,22.705,22.61,23.22,22.435,69.58K,0.21
10/07/2021,22.658,22.64,22.84,22.385,41.56K,0.56
10/06/2021,22.532,22.635,22.7,22.185,38.89K,-0.34
10/05/2021,22.608,22.725,22.73,22.38,27.04K,-0.16
10/04/2021,22.644,22.6,22.805,22.29,35.18K,0.48
10/01/2021,22.536,22.185,22.6,21.99,43.51K,2.22
09/30/2021,22.047,21.515,22.225,21.46,66.12K,2.62
09/29/2021,21.485,22.475,22.565,21.41,80.16K,-4.37
09/28/2021,22.467,22.625,22.68,22.08,55.49K,-1.0
09/27/2021,22.694,22.395,22.865,22.39,36.11K,1.2
09/24/2021,22.425,22.53,22.79,22.09,41.67K,-1.12
09/23/2021,22.679,22.695,22.88,22.465,43.74K,-1.0
09/22/2021,22.907,22.485,23.15,22.455,51.99K,1.31
09/21/2021,22.611,22.265,22.72,22.21,41.11K,1.83
09/20/2021,22.204,22.33,22.5,22.025,50.98K,-0.6
09/17/2021,22.337,22.91,23.13,22.305,66.39K,-2.0
09/16/2021,22.794,23.865,24.0,22.585,90.20K,-4.23
09/15/2021,23.801,23.865,23.94,23.67,32.69K,-0.35
09/14/2021,23.885,23.775,23.98,23.435,42.44K,0.37
09/13/2021,23.796,23.79,23.89,23.36,47.76K,-0.44
09/10/2021,23.9,24.1,24.345,23.76,39.09K,-1.15
09/09/2021,24.177,23.995,24.355,23.865,43.41K,0.5
09/08/2021,24.056,24.39,24.48,23.94,45.43K,-1.3
09/06/2021,24.373,24.865,24.895,24.21,69.93K,-1.73
09/03/2021,24.802,23.95,24.945,23.91,67.19K,3.7
09/02/2021,23.918,24.2,24.275,23.815,36.86K,-1.25
09/01/2021,24.221,23.935,24.325,23.775,48.67K,0.9
08/31/2021,24.006,24.065,24.27,23.83,44.56K,0.0
08/30/2021,24.006,24.13,24.28,23.95,47.98K,-0.43
08/27/2021,24.11,23.61,24.18,23.355,61.30K,2.38
08/26/2021,23.55,23.87,23.895,23.42,55.51K,-0.95
08/25/2021,23.775,23.875,23.91,23.59,56.58K,-0.5
08/24/2021,23.894,23.645,23.975,23.545,52.17K,1.01
08/23/2021,23.656,22.985,23.705,22.925,57.34K,2.35
08/20/2021,23.112,23.21,23.3,22.835,55.72K,-0.51
08/19/2021,23.23,23.5,23.515,23.08,51.43K,-0.82
08/18/2021,23.422,23.66,23.83,23.265,46.29K,-1.0
08/17/2021,23.659,23.84,23.955,23.565,42.59K,-0.55
08/16/2021,23.791,23.675,23.89,23.38,42.36K,0.05
08/13/2021,23.779,23.155,23.83,23.13,53.76K,2.87
08/12/2021,23.116,23.515,23.53,22.97,66.98K,-1.58
08/11/2021,23.488,23.325,23.565,23.19,70.05K,0.41
08/10/2021,23.392,23.45,23.675,23.22,62.93K,0.53
08/09/2021,23.269,24.34,24.38,22.295,118.53K,-4.35
08/06/2021,24.326,25.195,25.23,24.205,113.95K,-3.82
08/05/2021,25.292,25.425,25.565,25.115,42.43K,-0.66
08/04/2021,25.461,25.59,26.09,25.375,72.93K,-0.47
08/03/2021,25.582,25.47,25.665,25.27,45.85K,0.03
08/02/2021,25.575,25.625,25.675,25.345,52.01K,0.11
07/30/2021,25.547,25.6,25.685,25.395,43.33K,-0.91
07/29/2021,25.782,25.015,25.875,25.0,70.55K,3.64
07/28/2021,24.877,24.73,25.06,24.655,54.85K,0.92
07/27/2021,24.649,25.255,25.32,24.515,80.91K,-2.64
07/26/2021,25.318,25.27,25.51,25.175,40.29K,0.34
07/23/2021,25.233,25.48,25.535,25.05,39.88K,-0.58
07/22/2021,25.381,25.33,25.515,25.06,48.08K,0.5
07/21/2021,25.255,24.975,25.365,24.79,50.53K,1.04
07/20/2021,24.995,25.24,25.315,24.84,64.68K,-0.59
07/19/2021,25.144,25.7,25.805,25.035,86.39K,-2.52
07/16/2021,25.795,26.43,26.55,25.64,78.28K,-2.27
07/15/2021,26.394,26.325,26.49,26.245,35.26K,0.47
07/14/2021,26.271,26.055,26.575,26.01,65.10K,0.5
07/13/2021,26.14,26.32,26.44,26.005,50.73K,-0.38
07/12/2021,26.239,26.185,26.375,25.93,43.37K,0.02
07/09/2021,26.234,26.005,26.3,25.82,45.50K,0.95
07/08/2021,25.987,26.265,26.31,25.875,59.52K,-0.54
07/07/2021,26.129,26.265,26.545,26.06,50.06K,-0.17
07/05/2021,26.174,26.64,26.91,26.1,80.50K,-1.23
07/02/2021,26.501,26.145,26.7,26.1,57.34K,1.54
07/01/2021,26.1,26.25,26.525,26.045,54.77K,-0.36
06/30/2021,26.194,25.875,26.275,25.8,44.64K,1.13
06/29/2021,25.901,26.235,26.235,25.58,75.84K,-1.23
06/28/2021,26.223,26.19,26.295,25.845,42.31K,0.52
06/25/2021,26.087,26.01,26.38,25.97,49.17K,0.14
06/24/2021,26.05,25.935,26.245,25.865,53.06K,-0.23
06/23/2021,26.111,25.835,26.37,25.8,66.10K,0.98
06/22/2021,25.857,25.995,26.085,25.735,54.12K,-0.65
06/21/2021,26.025,25.865,26.135,25.58,66.36K,0.22
06/18/2021,25.969,25.95,26.555,25.77,88.18K,0.44
06/17/2021,25.856,27.005,27.32,25.82,156.97K,-7.03
06/16/2021,27.812,27.795,27.97,26.7,74.31K,0.43
06/15/2021,27.693,28.0,28.03,27.485,63.84K,-1.23
06/14/2021,28.039,28.095,28.16,27.565,61.12K,-0.38
06/11/2021,28.146,28.145,28.445,28.025,75.34K,0.41
06/10/2021,28.031,27.905,28.18,27.475,82.06K,0.1
06/09/2021,28.002,27.735,28.145,27.62,64.18K,0.98
06/08/2021,27.731,28.025,28.12,27.61,70.19K,-1.02
06/07/2021,28.018,27.91,28.085,27.595,63.09K,0.44
06/04/2021,27.896,27.53,27.98,27.31,76.80K,1.52
06/03/2021,27.477,28.295,28.37,27.09,106.48K,-2.58
06/02/2021,28.204,27.995,28.32,27.765,53.89K,0.36
05/31/2021,28.102,28.06,28.71,27.93,108.88K,0.31
05/28/2021,28.014,27.98,28.095,27.48,66.46K,0.26
05/27/2021,27.94,27.765,27.995,27.575,56.81K,0.23
05/26/2021,27.877,28.105,28.34,27.685,65.97K,-0.64
05/25/2021,28.056,27.88,28.16,27.545,69.31K,0.54
05/24/2021,27.905,27.69,28.015,27.55,51.12K,1.52
05/21/2021,27.486,27.87,28.195,27.265,78.64K,-2.07
05/20/2021,28.067,27.84,28.125,27.49,55.96K,0.15
05/19/2021,28.025,28.3,28.365,27.425,109.07K,-1.09
05/18/2021,28.333,28.325,28.9,28.12,77.21K,0.21
05/17/2021,28.274,27.515,28.435,27.44,86.80K,3.32
05/14/2021,27.365,27.19,27.595,26.92,58.61K,1.13
05/13/2021,27.059,27.095,27.33,26.78,63.63K,-0.68
05/12/2021,27.244,27.76,27.83,27.03,77.86K,-1.53
05/11/2021,27.667,27.4,27.78,27.18,62.13K,0.64
05/10/2021,27.492,27.68,28.005,27.32,65.17K,0.05
05/07/2021,27.477,27.45,27.8,27.23,80.78K,0.0
05/06/2021,27.477,26.59,27.585,26.245,90.93K,3.6
05/05/2021,26.522,26.595,26.71,26.165,40.71K,-0.14
05/04/2021,26.558,27.015,27.24,26.16,76.95K,-1.49
05/03/2021,26.96,25.99,27.115,25.85,77.32K,4.2
04/30/2021,25.873,26.17,26.275,25.855,55.51K,-0.81
04/29/2021,26.085,26.3,26.58,25.745,81.33K,0.0
04/28/2021,26.085,26.325,26.345,25.84,62.06K,-1.23
04/27/2021,26.41,26.275,26.515,26.1,65.27K,0.77
04/26/2021,26.209,26.045,26.28,25.895,59.86K,0.51
04/23/2021,26.075,26.195,26.47,25.89,63.84K,-0.4
04/22/2021,26.18,26.65,26.67,26.025,84.13K,-1.47
04/21/2021,26.57,25.88,26.73,25.795,94.21K,2.83
04/20/2021,25.84,25.875,26.15,25.725,70.92K,0.01
04/19/2021,25.837,26.055,26.28,25.67,68.09K,-1.03
04/16/2021,26.105,25.94,26.38,25.795,58.50K,0.54
04/15/2021,25.964,25.48,26.07,25.38,72.56K,1.72
04/14/2021,25.524,25.405,25.59,25.235,56.47K,0.39
04/13/2021,25.426,24.83,25.54,24.68,77.44K,2.25
04/12/2021,24.867,25.3,25.33,24.725,65.06K,-1.81
04/09/2021,25.325,25.53,25.555,25.01,60.53K,-1.02
04/08/2021,25.585,25.21,25.675,25.02,65.65K,1.34
04/07/2021,25.247,25.21,25.33,24.895,44.35K,0.08
04/06/2021,25.227,24.905,25.355,24.795,53.64K,1.8
04/05/2021,24.78,25.05,25.14,24.66,39.25K,-0.67
04/01/2021,24.948,24.46,25.045,24.27,63.17K,1.7
03/31/2021,24.532,24.045,24.565,23.74,65.79K,1.64
03/30/2021,24.137,24.725,24.77,23.88,72.66K,-2.56
03/29/2021,24.771,25.105,25.15,24.48,52.99K,-1.37
03/26/2021,25.114,25.15,25.335,24.92,42.08K,0.27
03/25/2021,25.047,25.17,25.255,24.435,86.47K,-0.73
03/24/2021,25.231,25.12,25.43,25.02,42.91K,0.02
03/23/2021,25.227,25.85,25.915,25.05,63.34K,-2.1
03/22/2021,25.769,26.34,26.35,25.45,62.03K,-2.1
03/19/2021,26.321,26.15,26.4,25.925,51.79K,-0.11
03/18/2021,26.351,26.4,26.74,25.875,76.40K,1.12
03/17/2021,26.058,26.005,26.615,25.805,55.13K,0.21
03/16/2021,26.003,26.34,26.405,25.885,47.61K,-1.08
03/15/2021,26.288,26.07,26.39,25.845,48.44K,1.45
03/12/2021,25.911,26.195,26.235,25.425,56.88K,-1.08
03/11/2021,26.193,26.315,26.545,25.885,55.08K,0.24
03/10/2021,26.13,26.025,26.315,25.61,53.39K,-0.2
03/09/2021,26.183,25.17,26.22,25.09,69.61K,3.62
03/08/2021,25.269,25.4,25.965,24.97,61.34K,-0.07
03/05/2021,25.287,25.385,25.505,24.845,79.26K,-0.68
03/04/2021,25.461,26.175,26.385,25.08,95.00K,-3.51
03/03/2021,26.387,26.86,26.915,25.875,82.46K,-1.83
03/02/2021,26.879,26.63,26.985,25.82,82.14K,0.75
03/01/2021,26.678,26.7,27.175,26.51,71.64K,0.9
02/26/2021,26.44,27.53,27.65,26.16,116.75K,-4.5
02/25/2021,27.685,28.08,28.345,27.345,109.69K,-0.62
02/24/2021,27.859,27.715,28.08,27.365,73.50K,0.62
02/23/2021,27.688,28.25,28.425,27.285,104.38K,-1.41
02/22/2021,28.085,27.555,28.345,27.33,106.24K,3.05
02/19/2021,27.254,27.11,27.71,26.105,96.26K,0.65
02/18/2021,27.078,27.465,27.595,26.905,84.30K,-0.87
02/17/2021,27.315,27.31,27.49,26.915,73.03K,-0.04
02/15/2021,27.325,27.49,28.075,26.87,129.34K,-0.01
02/12/2021,27.328,27.02,27.5,26.91,53.47K,1.04
02/11/2021,27.047,27.095,27.35,26.75,62.16K,-0.11
02/10/2021,27.078,27.35,27.595,26.88,71.17K,-1.18
02/09/2021,27.402,27.37,27.875,27.13,81.81K,-0.63
02/08/2021,27.576,27.2,27.7,26.93,84.38K,2.06
02/05/2021,27.019,26.42,27.105,26.255,90.32K,2.99
02/04/2021,26.234,26.96,27.015,25.935,104.91K,-2.44
02/03/2021,26.889,26.735,27.26,26.545,93.58K,1.84
02/02/2021,26.402,29.095,29.15,26.35,208.63K,-10.25
02/01/2021,29.418,28.425,30.35,28.155,325.63K,9.3
01/29/2021,26.914,26.625,27.77,26.15,187.56K,3.83
01/28/2021,25.922,25.33,27.1,24.895,190.87K,2.1
01/27/2021,25.389,25.53,25.545,24.715,96.67K,-0.58
01/26/2021,25.538,25.395,25.72,25.23,52.74K,0.21
01/25/2021,25.484,25.535,25.835,25.205,73.17K,-0.28
01/22/2021,25.556,26.025,26.045,25.05,75.21K,-1.15
01/21/2021,25.854,25.91,26.13,25.7,59.50K,0.34
01/20/2021,25.766,25.29,25.96,25.06,80.82K,1.76
01/18/2021,25.32,24.835,25.48,24.04,108.90K,1.83
01/15/2021,24.866,25.61,25.865,24.61,106.18K,-3.63
01/14/2021,25.802,25.29,25.99,25.095,84.24K,0.9
01/13/2021,25.572,25.655,25.785,25.17,58.51K,0.54
01/12/2021,25.435,25.015,25.745,25.0,65.92K,0.6
01/11/2021,25.284,25.47,25.595,24.365,106.00K,2.63
01/08/2021,24.637,27.28,27.335,24.53,186.37K,-9.63
01/07/2021,27.261,27.41,27.495,27.02,69.49K,0.81
01/06/2021,27.042,27.72,28.105,26.7,129.36K,-2.16
01/05/2021,27.64,27.355,27.85,27.15,67.46K,1.01
01/04/2021,27.364,26.77,27.76,26.73,113.76K,3.6
12/31/2020,26.412,26.835,26.88,26.345,39.62K,-0.61
12/30/2020,26.573,26.325,26.835,26.26,47.68K,1.36
12/29/2020,26.217,26.45,26.77,26.075,64.31K,-1.21
12/28/2020,26.539,26.13,26.98,26.0,81.41K,2.44
12/24/2020,25.908,25.74,26.08,25.535,35.14K,-0.05
12/23/2020,25.921,25.315,25.96,25.185,65.50K,1.51
12/22/2020,25.535,26.42,26.815,25.225,108.02K,-3.2
12/21/2020,26.379,26.11,27.635,25.12,133.74K,1.33
12/18/2020,26.033,26.255,26.35,25.865,70.35K,-0.57
12/17/2020,26.181,25.5,26.305,25.335,97.95K,4.51
12/16/2020,25.052,24.645,25.64,24.575,97.98K,1.66
12/15/2020,24.644,23.965,24.7,23.94,62.40K,2.48
12/14/2020,24.047,24.14,24.365,23.755,55.68K,-0.19
12/11/2020,24.092,24.135,24.245,23.69,50.25K,-0.01
12/10/2020,24.094,24.055,24.43,23.825,58.69K,0.43
12/09/2020,23.99,24.735,24.755,23.695,84.50K,-3.02
12/08/2020,24.736,24.655,25.015,24.55,58.83K,-0.23
12/07/2020,24.794,24.31,24.94,23.63,83.05K,2.23
12/04/2020,24.253,24.195,24.585,24.065,68.53K,0.48
12/03/2020,24.137,24.22,24.42,23.85,73.44K,0.24
12/02/2020,24.08,24.13,24.455,23.68,76.79K,-0.04
12/01/2020,24.09,22.7,24.18,22.665,89.39K,6.63
11/30/2020,22.593,22.78,22.83,21.96,95.29K,-0.2
11/26/2020,22.639,23.485,23.575,22.4,94.53K,-3.09
11/25/2020,23.362,23.29,23.545,23.115,57.05K,0.27
11/24/2020,23.3,23.63,23.65,22.935,106.07K,-1.41
11/23/2020,23.633,24.225,24.455,23.46,106.43K,-3.0
11/20/2020,24.363,24.115,24.6,23.955,76.35K,1.31
11/19/2020,24.048,24.38,24.425,23.67,94.81K,-1.64
11/18/2020,24.448,24.565,24.78,24.235,82.57K,-0.82
11/17/2020,24.651,24.88,24.9,24.435,57.85K,-0.61
11/16/2020,24.802,24.8,25.155,24.255,81.63K,0.11
11/13/2020,24.775,24.365,24.9,24.215,60.87K,1.93
11/12/2020,24.306,24.36,24.475,24.09,62.74K,0.16
11/11/2020,24.267,24.305,24.51,23.81,76.99K,-0.8
11/10/2020,24.462,24.18,24.58,23.95,87.44K,3.21
11/09/2020,23.701,25.86,26.135,23.6,168.83K,-7.64
11/06/2020,25.662,25.45,25.975,25.01,114.86K,1.87
11/05/2020,25.191,23.98,25.54,23.955,107.65K,5.43
11/04/2020,23.893,24.29,24.62,23.26,101.89K,-1.81
11/03/2020,24.334,24.17,24.485,23.975,60.02K,1.25
11/02/2020,24.033,23.635,24.26,23.46,74.90K,1.64
10/30/2020,23.646,23.35,23.91,23.23,80.57K,1.22
10/29/2020,23.36,23.44,23.65,22.625,102.57K,0.0
10/28/2020,23.359,24.495,24.675,23.06,131.77K,-4.93
10/27/2020,24.57,24.385,24.76,24.265,52.48K,0.61
10/26/2020,24.42,24.75,24.765,24.145,68.93K,-1.03
10/23/2020,24.675,24.835,24.98,24.5,52.73K,-0.14
10/22/2020,24.709,25.18,25.225,24.46,74.44K,-2.11
10/21/2020,25.241,24.795,25.425,24.775,77.69K,1.04
10/20/2020,24.98,24.485,25.06,24.405,57.37K,1.14
10/19/2020,24.698,24.29,25.12,24.215,63.70K,1.2
10/16/2020,24.405,24.43,24.66,24.185,50.59K,0.75
10/15/2020,24.224,24.37,24.44,23.65,72.42K,-0.7
10/14/2020,24.395,24.24,24.725,23.93,63.47K,1.1
10/13/2020,24.129,25.24,25.31,24.015,94.21K,-4.52
10/12/2020,25.271,25.28,25.71,24.905,70.14K,0.65
10/09/2020,25.108,23.97,25.33,23.965,74.75K,5.16
10/08/2020,23.876,23.925,24.355,23.775,46.73K,-0.08
10/07/2020,23.896,23.16,24.12,23.09,59.07K,-0.1
10/06/2020,23.921,24.52,24.65,22.965,72.23K,-2.6
10/05/2020,24.56,24.075,24.675,23.805,50.31K,2.21
10/02/2020,24.029,23.9,24.355,23.58,66.34K,-0.93
10/01/2020,24.254,23.355,24.32,23.325,71.45K,3.23
09/30/2020,23.494,24.505,24.505,23.235,90.77K,-3.89
09/29/2020,24.445,23.805,24.545,23.51,79.19K,3.56
09/28/2020,23.604,22.995,23.86,22.61,78.58K,2.21
09/25/2020,23.093,23.24,23.415,22.52,92.92K,-0.44
09/24/2020,23.196,22.875,23.44,21.81,159.01K,0.39
09/23/2020,23.105,24.525,24.62,22.725,151.99K,-5.78
09/22/2020,24.523,24.785,25.3,23.91,109.44K,0.56
09/21/2020,24.387,27.005,27.13,23.78,180.81K,-10.11
09/18/2020,27.129,27.285,27.58,26.87,53.09K,0.11
09/17/2020,27.1,27.345,27.4,26.405,95.31K,-1.37
09/16/2020,27.476,27.35,27.705,27.055,63.70K,0.04
09/15/2020,27.464,27.38,27.865,27.195,60.45K,0.4
09/14/2020,27.355,26.91,27.545,26.85,53.42K,1.85
09/11/2020,26.857,27.035,27.24,26.725,60.57K,-1.59
09/10/2020,27.291,27.185,27.755,26.865,86.96K,0.77
09/09/2020,27.083,26.905,27.325,26.565,60.07K,0.34
09/07/2020,26.991,27.04,27.385,25.985,139.90K,1.04
09/04/2020,26.712,26.765,27.245,26.455,114.60K,-0.61
09/03/2020,26.875,27.635,27.89,26.63,125.57K,-1.9
09/02/2020,27.395,28.385,28.54,27.275,126.39K,-4.36
09/01/2020,28.645,28.43,29.235,27.835,115.76K,0.18
08/31/2020,28.594,27.83,28.65,27.79,91.97K,2.89
08/28/2020,27.79,27.265,27.99,27.05,103.77K,2.83
08/27/2020,27.025,27.645,28.035,26.565,131.42K,-1.54
08/26/2020,27.449,26.61,27.665,26.155,137.13K,4.48
08/25/2020,26.273,26.655,26.855,26.13,100.45K,-1.26
08/24/2020,26.607,26.89,27.34,26.33,122.35K,-0.47
08/21/2020,26.732,27.375,27.635,26.095,160.04K,-1.53
08/20/2020,27.147,26.77,27.63,26.65,153.75K,-0.71
08/19/2020,27.34,27.855,28.13,26.53,212.26K,-2.62
08/18/2020,28.075,27.62,28.605,27.19,213.36K,1.47
08/17/2020,27.667,26.67,27.71,25.915,164.74K,6.05
08/14/2020,26.089,27.62,27.885,25.78,223.22K,-5.88
08/13/2020,27.718,25.63,27.855,25.355,245.90K,6.69
08/12/2020,25.979,24.9,26.355,23.58,241.93K,-0.27
08/11/2020,26.049,29.235,29.44,24.48,355.28K,-10.98
08/10/2020,29.261,28.525,29.53,27.96,242.86K,6.25
08/07/2020,27.54,29.025,29.915,27.43,283.92K,-3.03
08/06/2020,28.4,27.105,29.2,26.935,236.12K,5.62
08/05/2020,26.89,26.29,27.25,25.64,212.52K,3.31
08/04/2020,26.028,24.49,26.26,24.24,157.04K,6.6
08/03/2020,24.417,24.68,25.275,24.16,78.82K,0.83
07/31/2020,24.216,23.625,24.67,23.41,139.82K,3.66
07/30/2020,23.362,24.45,24.58,23.0,154.86K,-3.94
07/29/2020,24.321,24.58,25.12,23.435,138.90K,0.09
07/28/2020,24.3,24.7,26.275,22.46,253.67K,-0.82
07/27/2020,24.501,22.97,24.82,22.94,188.89K,7.23
07/24/2020,22.85,22.835,23.185,22.58,111.99K,-0.6
07/23/2020,22.988,23.405,23.67,22.475,182.28K,-0.67
07/22/2020,23.144,21.7,23.42,21.68,202.39K,7.36
07/21/2020,21.557,20.34,21.725,20.315,142.78K,6.76
07/20/2020,20.192,19.765,20.34,19.655,80.32K,2.17
07/17/2020,19.764,19.535,19.79,19.355,56.42K,0.98
07/16/2020,19.573,19.82,19.87,19.475,54.37K,-0.95
07/15/2020,19.761,19.645,19.845,19.525,58.39K,1.18
07/14/2020,19.53,19.455,19.685,19.24,73.78K,-1.3
07/13/2020,19.788,19.08,19.81,19.08,85.99K,3.86
07/10/2020,19.053,19.025,19.195,18.91,62.08K,0.48
07/09/2020,18.962,19.15,19.445,18.83,102.76K,-1.04
07/08/2020,19.161,18.625,19.215,18.585,84.23K,2.47
07/07/2020,18.699,18.585,18.72,18.235,71.67K,0.63
07/03/2020,18.582,18.27,18.78,18.23,63.13K,1.42
07/02/2020,18.322,18.285,18.4,17.995,49.86K,0.57
07/01/2020,18.218,18.58,18.85,18.095,86.82K,-2.25
06/30/2020,18.637,18.095,18.655,18.02,75.09K,3.17
06/29/2020,18.064,18.11,18.285,17.935,50.25K,-0.57
06/26/2020,18.168,18.075,18.255,17.68,37.22K,1.53
06/25/2020,17.895,17.575,17.94,17.5,46.32K,1.27
06/24/2020,17.67,18.1,18.255,17.425,71.47K,-2.18
06/23/2020,18.063,17.805,18.14,17.73,75.91K,0.9
06/22/2020,17.902,17.92,18.19,17.785,75.21K,0.31
06/19/2020,17.847,17.49,18.03,17.47,64.57K,1.94
06/18/2020,17.508,17.705,17.92,17.4,47.76K,-1.5
06/17/2020,17.775,17.63,17.815,17.515,43.10K,0.7
06/16/2020,17.652,17.52,17.79,17.465,65.04K,1.45
06/15/2020,17.399,17.56,17.63,17.015,75.74K,-0.47
